original_filename,resistance_phenotype,sequence_type,dataset_partition,bvbrc_id_extraido,gca_extraido
Kp_ertapenem_S_GDKL-53-1_573_77853_rgi.txt,Susceptible,726,train,573.77853,
Kp_ertapenem_S_GDKL-555_573_77829_rgi.txt,Susceptible,Unknown,validation,573.77829,
Kp_ertapenem_S_GDKL-556_573_77874_rgi.txt,Susceptible,Unknown,validation,573.77874,
Kp_ertapenem_S_GDKL-57_573_77861_rgi.txt,Susceptible,152,train,573.77861,
Kp_ertapenem_S_GDKL-582_573_77868_rgi.txt,Susceptible,152,train,573.77868,
Kp_ertapenem_S_GDKL-585_573_77866_rgi.txt,Susceptible,152,train,573.77866,
Kp_ertapenem_S_GDKL-587_573_77872_rgi.txt,Susceptible,Unknown,validation,573.77872,
Kp_ertapenem_S_GDKL-6-2_573_77856_rgi.txt,Susceptible,726,train,573.77856,
Kp_ertapenem_S_GDKL-62_573_77842_rgi.txt,Susceptible,11,train,573.77842,
Kp_ertapenem_S_GDKL-63_573_77881_rgi.txt,Susceptible,661,train,573.77881,
Kp_ertapenem_S_GDKL-65_573_77848_rgi.txt,Susceptible,895,train,573.77848,
Kp_ertapenem_S_GDKL-66_573_77857_rgi.txt,Susceptible,726,train,573.77857,
Kp_ertapenem_S_GDKL-67_573_77887_rgi.txt,Susceptible,709,train,573.77887,
Kp_ertapenem_S_GDKL-67-1_573_77850_rgi.txt,Susceptible,726,train,573.7785,
Kp_ertapenem_S_GDKL-69-1_573_77865_rgi.txt,Susceptible,152,train,573.77865,
Kp_ertapenem_S_GDKL-73_573_77891_rgi.txt,Susceptible,15,train,573.77891,
Kp_ertapenem_S_GDKL-75_573_77854_rgi.txt,Susceptible,726,train,573.77854,
Kp_ertapenem_S_GDKL-76_573_77862_rgi.txt,Susceptible,152,train,573.77862,
Kp_ertapenem_S_GDKL-77_573_77892_rgi.txt,Susceptible,15,train,573.77892,
Kp_ertapenem_S_GDKL-96-1_573_77843_rgi.txt,Susceptible,895,train,573.77843,
Kp_ertapenem_S_GDKL-96-2_573_77845_rgi.txt,Susceptible,895,train,573.77845,
Kp_ertapenem_S_GDKL-N12_573_77840_rgi.txt,Susceptible,395,train,573.7784,
Kp_ertapenem_S_GDKL-N18_573_77831_rgi.txt,Susceptible,395,train,573.77831,
Kp_ertapenem_S_GDKL-N19_573_77830_rgi.txt,Susceptible,395,train,573.7783,
Kp_ertapenem_S_GDKL-N20_573_77885_rgi.txt,Susceptible,290,train,573.77885,
Kp_ertapenem_S_GDKL-N25_573_77838_rgi.txt,Susceptible,11,train,573.77838,
Kp_ertapenem_S_GDKL-N29_573_77836_rgi.txt,Susceptible,395,train,573.77836,
Kp_ertapenem_S_GDKL-N35_573_77879_rgi.txt,Susceptible,35,train,573.77879,
Kp_ertapenem_S_GDKL-N36_573_77875_rgi.txt,Susceptible,485,validation,573.77875,
Kp_ertapenem_S_GDKL-N5_573_77839_rgi.txt,Susceptible,395,train,573.77839,
Kp_ertapenem_S_GDKL-N6_573_77837_rgi.txt,Susceptible,395,train,573.77837,
Kp_ertapenem_S_GDKL-N65_573_77844_rgi.txt,Susceptible,11,train,573.77844,
Kp_ertapenem_S_GDKL-N7_573_77870_rgi.txt,Susceptible,273,train,573.7787,
Kp_ertapenem_S_GDKL-N8_573_77841_rgi.txt,Susceptible,11,train,573.77841,
Kp_ertapenem_S_GDKL-N9_573_77877_rgi.txt,Susceptible,485,validation,573.77877,
Kp_ertapenem_S_GDKL-P95-2_573_77832_rgi.txt,Susceptible,709,train,573.77832,
Kp_ertapenem_S_GDKL-Q10_573_77869_rgi.txt,Susceptible,152,train,573.77869,
Kp_ertapenem_S_GDKL-Q3_573_77849_rgi.txt,Susceptible,726,train,573.77849,
Kp_ertapenem_S_GDKL-Q4_573_77860_rgi.txt,Susceptible,789,train,573.7786,
Kp_ertapenem_S_GDKL-Q5_573_77884_rgi.txt,Susceptible,107,train,573.77884,
Kp_ertapenem_S_GDKL-Q6_573_77871_rgi.txt,Susceptible,152,train,573.77871,
Kp_ertapenem_S_GDKL-Q8_573_77863_rgi.txt,Susceptible,152,train,573.77863,
Kp_ertapenem_S_GIMC1042_Kpn34P66_573_78182_rgi.txt,Susceptible,716,train,573.78182,
Kp_ertapenem_S_GIMC1043_KpnB3339_573_80632_rgi.txt,Susceptible,336,train,573.80632,
Kp_ertapenem_S_GIMC1048_Kpn17051223_573_80628_rgi.txt,Susceptible,395,train,573.80628,
Kp_ertapenem_S_GIMC1049_Kpn23150124_1_573_80624_rgi.txt,Susceptible,395,train,573.80624,
Kp_ertapenem_S_GIMC1055_Kpn53130623_573_78862_rgi.txt,Susceptible,395,train,573.78862,
Kp_ertapenem_S_GKPN0067_573_78896_rgi.txt,Susceptible,43,train,573.78896,
Kp_ertapenem_S_GLOEC00010_573_81833_rgi.txt,Susceptible,Unknown,validation,573.81833,
Kp_ertapenem_S_GLOEC2_573_83632_rgi.txt,Susceptible,Unknown,validation,573.83632,
Kp_ertapenem_S_GLOEC9_573_83633_rgi.txt,Susceptible,Unknown,validation,573.83633,
Kp_ertapenem_S_GN4144_573_81874_rgi.txt,Susceptible,25,train,573.81874,
Kp_ertapenem_S_GN4145_573_79155_rgi.txt,Susceptible,17,train,573.79155,
Kp_ertapenem_S_GN4146_573_81875_rgi.txt,Susceptible,17,train,573.81875,
Kp_ertapenem_S_GN4147_573_81873_rgi.txt,Susceptible,462,train,573.81873,
Kp_ertapenem_S_GTVSS-027_573_81411_rgi.txt,Susceptible,629,train,573.81411,
Kp_ertapenem_S_GX21_573_81542_rgi.txt,Susceptible,15,train,573.81542,
Kp_ertapenem_S_GX22_573_81543_rgi.txt,Susceptible,505,train,573.81543,
Kp_ertapenem_S_GX25_573_81541_rgi.txt,Susceptible,90,train,573.81541,
Kp_ertapenem_S_H003044_573_77910_rgi.txt,Susceptible,25,train,573.7791,
Kp_ertapenem_S_H1-1_573_78833_rgi.txt,Susceptible,116,train,573.78833,
Kp_ertapenem_S_H1-2_573_78830_rgi.txt,Susceptible,337,train,573.7883,
Kp_ertapenem_S_H1-3_573_78832_rgi.txt,Susceptible,34,train,573.78832,
Kp_ertapenem_S_H1-7_573_78831_rgi.txt,Susceptible,Unknown,validation,573.78831,
Kp_ertapenem_S_H1-8_573_78828_rgi.txt,Susceptible,37,train,573.78828,
Kp_ertapenem_S_H12-1_573_78827_rgi.txt,Susceptible,36,train,573.78827,
Kp_ertapenem_S_H20-1_573_78834_rgi.txt,Susceptible,358,train,573.78834,
Kp_ertapenem_S_H2351_573_83629_rgi.txt,Susceptible,268,train,573.83629,
Kp_ertapenem_S_H2379_573_83645_rgi.txt,Susceptible,380,train,573.83645,
Kp_ertapenem_S_H3_573_77896_rgi.txt,Susceptible,147,validation,573.77896,
Kp_ertapenem_S_H3-1_573_78829_rgi.txt,Susceptible,93,train,573.78829,
Kp_ertapenem_S_H4-1_573_78825_rgi.txt,Susceptible,34,train,573.78825,
Kp_ertapenem_S_H9_573_77895_rgi.txt,Susceptible,MLST.-.-,validation,573.77895,
Kp_ertapenem_S_HD1523_573_78559_rgi.txt,Susceptible,Unknown,validation,573.78559,
Kp_ertapenem_S_HD1625_573_78560_rgi.txt,Susceptible,Unknown,validation,573.7856,
Kp_ertapenem_S_HD1663_573_78545_rgi.txt,Susceptible,Unknown,validation,573.78545,
Kp_ertapenem_S_HD1671_573_78541_rgi.txt,Susceptible,48,validation,573.78541,
Kp_ertapenem_S_HD1970_573_78531_rgi.txt,Susceptible,48,validation,573.78531,
Kp_ertapenem_S_HD1976_573_78530_rgi.txt,Susceptible,48,validation,573.7853,
Kp_ertapenem_S_HD1978_573_78529_rgi.txt,Susceptible,48,validation,573.78529,
Kp_ertapenem_S_HD1980_573_78528_rgi.txt,Susceptible,48,validation,573.78528,
Kp_ertapenem_S_HD2002_573_78526_rgi.txt,Susceptible,48,validation,573.78526,
Kp_ertapenem_S_HD2004_573_78525_rgi.txt,Susceptible,48,validation,573.78525,
Kp_ertapenem_S_HD2018_573_78522_rgi.txt,Susceptible,48,validation,573.78522,
Kp_ertapenem_S_HD2024_573_78524_rgi.txt,Susceptible,48,validation,573.78524,
Kp_ertapenem_S_HD2026_573_78523_rgi.txt,Susceptible,48,validation,573.78523,
Kp_ertapenem_S_HD2034_573_78521_rgi.txt,Susceptible,48,validation,573.78521,
Kp_ertapenem_S_HD2050_573_78520_rgi.txt,Susceptible,48,validation,573.7852,
Kp_ertapenem_S_HD2505_573_78517_rgi.txt,Susceptible,48,validation,573.78517,
Kp_ertapenem_S_HD2507_573_78514_rgi.txt,Susceptible,48,validation,573.78514,
Kp_ertapenem_S_HD2565_573_78511_rgi.txt,Susceptible,494,train,573.78511,
Kp_ertapenem_S_HD2573_573_78510_rgi.txt,Susceptible,258,train,573.7851,
Kp_ertapenem_S_HD2581_573_78509_rgi.txt,Susceptible,48,validation,573.78509,
Kp_ertapenem_S_HD2583_573_78508_rgi.txt,Susceptible,494,train,573.78508,
Kp_ertapenem_S_HD2587_573_78506_rgi.txt,Susceptible,48,validation,573.78506,
Kp_ertapenem_S_HD2593_573_78507_rgi.txt,Susceptible,420,train,573.78507,
Kp_ertapenem_S_HD2597_573_78505_rgi.txt,Susceptible,17,train,573.78505,
Kp_ertapenem_S_HD2607_573_78504_rgi.txt,Susceptible,48,validation,573.78504,
Kp_ertapenem_S_HD2697_573_78493_rgi.txt,Susceptible,48,validation,573.78493,
Kp_ertapenem_S_HD2705_573_78491_rgi.txt,Susceptible,48,validation,573.78491,
Kp_ertapenem_S_HD2888_573_78488_rgi.txt,Susceptible,806,train,573.78488,
Kp_ertapenem_S_HD2894_573_78486_rgi.txt,Susceptible,48,validation,573.78486,
Kp_ertapenem_S_HN278_573_81522_rgi.txt,Susceptible,22,train,573.81522,
Kp_ertapenem_S_HN286_573_81523_rgi.txt,Susceptible,307,validation,573.81523,
Kp_ertapenem_S_HS-13_573_78466_rgi.txt,Susceptible,Unknown,validation,573.78466,
Kp_ertapenem_S_HS-144_573_78465_rgi.txt,Susceptible,147,validation,573.78465,
Kp_ertapenem_S_HU124_573_81519_rgi.txt,Susceptible,35,train,573.81519,
Kp_ertapenem_S_HU125_573_81520_rgi.txt,Susceptible,35,train,573.8152,
Kp_ertapenem_S_HU127_573_81518_rgi.txt,Susceptible,35,train,573.81518,
Kp_ertapenem_S_HU133_573_81517_rgi.txt,Susceptible,35,train,573.81517,
Kp_ertapenem_S_HU134_573_81514_rgi.txt,Susceptible,35,train,573.81514,
Kp_ertapenem_S_HU154_573_81511_rgi.txt,Susceptible,340,train,573.81511,
Kp_ertapenem_S_HU172_573_81495_rgi.txt,Susceptible,35,train,573.81495,
Kp_ertapenem_S_HU186_573_81494_rgi.txt,Susceptible,340,train,573.81494,
Kp_ertapenem_S_HU192_573_81508_rgi.txt,Susceptible,35,train,573.81508,
Kp_ertapenem_S_HU204_573_81493_rgi.txt,Susceptible,43,train,573.81493,
Kp_ertapenem_S_HU217_573_81515_rgi.txt,Susceptible,433,validation,573.81515,
Kp_ertapenem_S_HU63_573_81500_rgi.txt,Susceptible,22,train,573.815,
Kp_ertapenem_S_HUM7199_573_51850_rgi.txt,Susceptible,307,validation,573.5185,
Kp_ertapenem_S_HUMV1_573_81254_rgi.txt,Susceptible,66,train,573.81254,
Kp_ertapenem_S_HUMV2_573_81253_rgi.txt,Susceptible,66,train,573.81253,
Kp_ertapenem_S_HX166_573_78815_rgi.txt,Susceptible,45,validation,573.78815,
Kp_ertapenem_S_I08048554_573_77909_rgi.txt,Susceptible,25,train,573.77909,
Kp_ertapenem_S_INFBF11023_573_78345_rgi.txt,Susceptible,147,validation,573.78345,
Kp_ertapenem_S_INFBF6273_573_78346_rgi.txt,Susceptible,11,train,573.78346,
Kp_ertapenem_S_INFSP3504_573_78615_rgi.txt,Susceptible,656,train,573.78615,
Kp_ertapenem_S_INFU7415_573_78614_rgi.txt,Susceptible,29,train,573.78614,
Kp_ertapenem_S_IR5095_573_81894_rgi.txt,Susceptible,76,train,573.81894,
Kp_ertapenem_S_IR5096_573_81898_rgi.txt,Susceptible,514,train,573.81898,
Kp_ertapenem_S_IR5605_573_81900_rgi.txt,Susceptible,2407,train,573.819,
Kp_ertapenem_S_IR5606_573_81888_rgi.txt,Susceptible,1,validation,573.81888,
Kp_ertapenem_S_IR5625_573_81899_rgi.txt,Susceptible,895,train,573.81899,
Kp_ertapenem_S_IR5626_573_81897_rgi.txt,Susceptible,895,train,573.81897,
Kp_ertapenem_S_IR5627_573_81885_rgi.txt,Susceptible,895,train,573.81885,
Kp_ertapenem_S_IR5635_573_81896_rgi.txt,Susceptible,15,train,573.81896,
Kp_ertapenem_S_IR5636_573_81892_rgi.txt,Susceptible,23,train,573.81892,
Kp_ertapenem_S_IR5661_573_81893_rgi.txt,Susceptible,11,train,573.81893,
Kp_ertapenem_S_IR5682_573_81887_rgi.txt,Susceptible,340,train,573.81887,
Kp_ertapenem_S_IR5727_573_81889_rgi.txt,Susceptible,218,train,573.81889,
Kp_ertapenem_S_IR5732_573_81886_rgi.txt,Susceptible,23,train,573.81886,
Kp_ertapenem_S_IR5741_573_81884_rgi.txt,Susceptible,36,train,573.81884,
Kp_ertapenem_S_IR5753_573_81883_rgi.txt,Susceptible,65,train,573.81883,
Kp_ertapenem_S_IR5775_573_81891_rgi.txt,Susceptible,307,validation,573.81891,
Kp_ertapenem_S_IR5783_573_81879_rgi.txt,Susceptible,5424,validation,573.81879,
Kp_ertapenem_S_IVRI_FBI_608_573_81835_rgi.txt,Susceptible,17,train,573.81835,
Kp_ertapenem_S_IVRI_FBI_611_573_81824_rgi.txt,Susceptible,Unknown,validation,573.81824,
Kp_ertapenem_S_IVRI_FBI_615_573_81827_rgi.txt,Susceptible,Unknown,validation,573.81827,
Kp_ertapenem_S_IVRI_FBI_616_573_81828_rgi.txt,Susceptible,Unknown,validation,573.81828,
Kp_ertapenem_S_IVRI_FBI_619_573_81829_rgi.txt,Susceptible,Unknown,validation,573.81829,
Kp_ertapenem_S_IVRI_FBI_622_573_81831_rgi.txt,Susceptible,14,train,573.81831,
Kp_ertapenem_S_IVRI_FBI_623_573_81836_rgi.txt,Susceptible,14,train,573.81836,
Kp_ertapenem_S_IVRI_FBI_625_573_81830_rgi.txt,Susceptible,133,train,573.8183,
Kp_ertapenem_S_J21CTR26_573_83520_rgi.txt,Susceptible,Unknown,validation,573.8352,
Kp_ertapenem_S_J21CTR30_573_83521_rgi.txt,Susceptible,Unknown,validation,573.83521,
Kp_ertapenem_S_J7_573_77897_rgi.txt,Susceptible,2281,train,573.77897,
Kp_ertapenem_S_JHKP133_573_83687_rgi.txt,Susceptible,1545,validation,573.83687,
Kp_ertapenem_S_JHKP136_573_83686_rgi.txt,Susceptible,1545,validation,573.83686,
Kp_ertapenem_S_JHKP139_573_83689_rgi.txt,Susceptible,1545,validation,573.83689,
Kp_ertapenem_S_JHKP140_573_83688_rgi.txt,Susceptible,1545,validation,573.83688,
Kp_ertapenem_S_JHKP159_573_83684_rgi.txt,Susceptible,1545,validation,573.83684,
Kp_ertapenem_S_JHKP170_573_83685_rgi.txt,Susceptible,1545,validation,573.83685,
Kp_ertapenem_S_JHKP172_573_83683_rgi.txt,Susceptible,1545,validation,573.83683,
Kp_ertapenem_S_JJ-M10A2-106-6-m2-bin91_573_81916_rgi.txt,Susceptible,Unknown,validation,573.81916,
Kp_ertapenem_S_JPR_573_81757_rgi.txt,Susceptible,870,train,573.81757,
Kp_ertapenem_S_JXkp14_573_81395_rgi.txt,Susceptible,222,train,573.81395,
Kp_ertapenem_S_JXkp20_573_81394_rgi.txt,Susceptible,290,train,573.81394,
Kp_ertapenem_S_JXkp23_573_81391_rgi.txt,Susceptible,29,train,573.81391,
Kp_ertapenem_S_JXkp29_573_81392_rgi.txt,Susceptible,1,validation,573.81392,
Kp_ertapenem_S_K-20210828y126.M-2_573_78577_rgi.txt,Susceptible,Unknown,validation,573.78577,
Kp_ertapenem_S_K-20210828y196.M-1_573_78574_rgi.txt,Susceptible,Unknown,validation,573.78574,
Kp_ertapenem_S_K-20210828y196.M-4_573_78588_rgi.txt,Susceptible,Unknown,validation,573.78588,
Kp_ertapenem_S_K-210828y126.V-2_573_78595_rgi.txt,Susceptible,Unknown,validation,573.78595,
Kp_ertapenem_S_K-210830y115.M-5_573_78585_rgi.txt,Susceptible,Unknown,validation,573.78585,
Kp_ertapenem_S_K-210902y113.M-5_573_78589_rgi.txt,Susceptible,Unknown,validation,573.78589,
Kp_ertapenem_S_K-210908y245-v-m1_573_78572_rgi.txt,Susceptible,35,train,573.78572,
Kp_ertapenem_S_K-210908y408-2v-m1_573_78573_rgi.txt,Susceptible,35,train,573.78573,
Kp_ertapenem_S_K-211002y45204V-2-M_573_78593_rgi.txt,Susceptible,Unknown,validation,573.78593,
Kp_ertapenem_S_K-BYS20e89_573_78586_rgi.txt,Susceptible,528,train,573.78586,
Kp_ertapenem_S_K-DXH20e234_573_78582_rgi.txt,Susceptible,219,validation,573.78582,
Kp_ertapenem_S_K-JX19e03_573_78569_rgi.txt,Susceptible,Unknown,validation,573.78569,
Kp_ertapenem_S_K-MJD19e25_573_78571_rgi.txt,Susceptible,253,train,573.78571,
Kp_ertapenem_S_K-MJD19e29_573_78583_rgi.txt,Susceptible,Unknown,validation,573.78583,
Kp_ertapenem_S_K-MJD19e32_573_78580_rgi.txt,Susceptible,253,train,573.7858,
Kp_ertapenem_S_K-MJD19e35_573_78570_rgi.txt,Susceptible,Unknown,validation,573.7857,
Kp_ertapenem_S_K-MJD19e39_573_78590_rgi.txt,Susceptible,253,train,573.7859,
Kp_ertapenem_S_K-MJD20e148_573_78591_rgi.txt,Susceptible,Unknown,validation,573.78591,
Kp_ertapenem_S_K-MJD20e149_573_78602_rgi.txt,Susceptible,Unknown,validation,573.78602,
Kp_ertapenem_S_K10-IR_573_78924_rgi.txt,Susceptible,15,train,573.78924,
Kp_ertapenem_S_K12_573_77677_rgi.txt,Susceptible,147,validation,573.77677,
Kp_ertapenem_S_K16_573_77676_rgi.txt,Susceptible,11,train,573.77676,
Kp_ertapenem_S_K17_573_77674_rgi.txt,Susceptible,2454,validation,573.77674,
Kp_ertapenem_S_K19_573_80818_rgi.txt,Susceptible,231,train,573.80818,
Kp_ertapenem_S_K2_573_77681_rgi.txt,Susceptible,45,validation,573.77681,
Kp_ertapenem_S_K20_573_77671_rgi.txt,Susceptible,147,validation,573.77671,
Kp_ertapenem_S_K22877_573_78868_rgi.txt,Susceptible,65,train,573.78868,
Kp_ertapenem_S_K24_573_77670_rgi.txt,Susceptible,14,train,573.7767,
Kp_ertapenem_S_K25_573_77669_rgi.txt,Susceptible,147,validation,573.77669,
Kp_ertapenem_S_K26_573_77667_rgi.txt,Susceptible,15,train,573.77667,
Kp_ertapenem_S_K28_573_77666_rgi.txt,Susceptible,147,validation,573.77666,
Kp_ertapenem_S_K34_573_77664_rgi.txt,Susceptible,231,train,573.77664,
Kp_ertapenem_S_K35_573_77668_rgi.txt,Susceptible,231,train,573.77668,
Kp_ertapenem_S_K36_573_77665_rgi.txt,Susceptible,231,train,573.77665,
Kp_ertapenem_S_K46_573_77660_rgi.txt,Susceptible,15,train,573.7766,
Kp_ertapenem_S_K50_573_77657_rgi.txt,Susceptible,147,validation,573.77657,
Kp_ertapenem_S_K52_573_77658_rgi.txt,Susceptible,15,train,573.77658,
Kp_ertapenem_S_K53_573_77656_rgi.txt,Susceptible,16,train,573.77656,
Kp_ertapenem_S_K54_573_77655_rgi.txt,Susceptible,437,validation,573.77655,
Kp_ertapenem_S_K55_573_77654_rgi.txt,Susceptible,14,train,573.77654,
Kp_ertapenem_S_K58_573_77650_rgi.txt,Susceptible,395,train,573.7765,
Kp_ertapenem_S_K5864_573_80967_rgi.txt,Susceptible,268,train,573.80967,
Kp_ertapenem_S_K59_573_77651_rgi.txt,Susceptible,3,train,573.77651,
Kp_ertapenem_S_K60_573_77653_rgi.txt,Susceptible,MLST.-.-,validation,573.77653,
Kp_ertapenem_S_K62_573_77648_rgi.txt,Susceptible,147,validation,573.77648,
Kp_ertapenem_S_K65_573_77646_rgi.txt,Susceptible,16,train,573.77646,
Kp_ertapenem_S_K66_573_77643_rgi.txt,Susceptible,14,train,573.77643,
Kp_ertapenem_S_K67_573_77644_rgi.txt,Susceptible,2096,train,573.77644,
Kp_ertapenem_S_K68_573_77645_rgi.txt,Susceptible,16,train,573.77645,
Kp_ertapenem_S_K7_573_77678_rgi.txt,Susceptible,231,train,573.77678,
Kp_ertapenem_S_K9_573_77679_rgi.txt,Susceptible,147,validation,573.77679,
Kp_ertapenem_S_KAF1_573_77683_rgi.txt,Susceptible,1128,train,573.77683,
Kp_ertapenem_S_KAW1_573_77682_rgi.txt,Susceptible,661,train,573.77682,
Kp_ertapenem_S_KC187_573_84172_rgi.txt,Susceptible,15,train,573.84172,
Kp_ertapenem_S_KE10009_573_79245_rgi.txt,Susceptible,45,validation,573.79245,
Kp_ertapenem_S_KE10019_573_79244_rgi.txt,Susceptible,785,train,573.79244,
Kp_ertapenem_S_KE10037_573_79241_rgi.txt,Susceptible,1878,train,573.79241,
Kp_ertapenem_S_KE10043_573_79240_rgi.txt,Susceptible,16,train,573.7924,
Kp_ertapenem_S_KE10050_573_79242_rgi.txt,Susceptible,16,train,573.79242,
Kp_ertapenem_S_KE9095_573_79239_rgi.txt,Susceptible,15,train,573.79239,
Kp_ertapenem_S_KE9171_573_79238_rgi.txt,Susceptible,251,train,573.79238,
Kp_ertapenem_S_KE9328_573_79237_rgi.txt,Susceptible,483,train,573.79237,
Kp_ertapenem_S_KE9365_573_79236_rgi.txt,Susceptible,Unknown,validation,573.79236,
Kp_ertapenem_S_KE9400_573_79235_rgi.txt,Susceptible,101,validation,573.79235,
Kp_ertapenem_S_KE9424_573_79234_rgi.txt,Susceptible,101,validation,573.79234,
Kp_ertapenem_S_KE9434_573_79233_rgi.txt,Susceptible,626,train,573.79233,
Kp_ertapenem_S_KE9443_573_79231_rgi.txt,Susceptible,483,train,573.79231,
Kp_ertapenem_S_KE9520_573_79228_rgi.txt,Susceptible,383,validation,573.79228,
Kp_ertapenem_S_KE9541_573_79227_rgi.txt,Susceptible,Unknown,validation,573.79227,
Kp_ertapenem_S_KE9637_573_79224_rgi.txt,Susceptible,391,validation,573.79224,
Kp_ertapenem_S_KE9665_573_79223_rgi.txt,Susceptible,353,train,573.79223,
Kp_ertapenem_S_KE9676_573_79220_rgi.txt,Susceptible,42,train,573.7922,
Kp_ertapenem_S_KE9694_573_79217_rgi.txt,Susceptible,Unknown,validation,573.79217,
Kp_ertapenem_S_KE9696_573_79218_rgi.txt,Susceptible,1107,train,573.79218,
Kp_ertapenem_S_KE9705_573_79215_rgi.txt,Susceptible,147,validation,573.79215,
Kp_ertapenem_S_KE9718_573_79213_rgi.txt,Susceptible,Unknown,validation,573.79213,
Kp_ertapenem_S_KE9799_573_79209_rgi.txt,Susceptible,336,train,573.79209,
Kp_ertapenem_S_KE9907_573_79206_rgi.txt,Susceptible,345,validation,573.79206,
Kp_ertapenem_S_KE9911_573_79207_rgi.txt,Susceptible,37,train,573.79207,
Kp_ertapenem_S_KE9947_573_79205_rgi.txt,Susceptible,345,validation,573.79205,
Kp_ertapenem_S_KE9953_573_79203_rgi.txt,Susceptible,1296,train,573.79203,
Kp_ertapenem_S_KE9995_573_79201_rgi.txt,Susceptible,927,validation,573.79201,
Kp_ertapenem_S_KH62_573_78949_rgi.txt,Susceptible,2028,validation,573.78949,
Kp_ertapenem_S_KH62-R2_573_79152_rgi.txt,Susceptible,2028,validation,573.79152,
Kp_ertapenem_S_KID1_573_81759_rgi.txt,Susceptible,35,train,573.81759,
Kp_ertapenem_S_KID2_573_81755_rgi.txt,Susceptible,35,train,573.81755,
Kp_ertapenem_S_KLEPN-0004_573_77507_rgi.txt,Susceptible,231,train,573.77507,
Kp_ertapenem_S_KLEPN-0024_573_77506_rgi.txt,Susceptible,101,validation,573.77506,
Kp_ertapenem_S_KLEPN-0036_573_77508_rgi.txt,Susceptible,336,train,573.77508,
Kp_ertapenem_S_KLEPN-0098_573_77510_rgi.txt,Susceptible,73,train,573.7751,
Kp_ertapenem_S_KLEPN-0175_573_77512_rgi.txt,Susceptible,336,train,573.77512,
Kp_ertapenem_S_KLEPN-0192_573_77501_rgi.txt,Susceptible,307,validation,573.77501,
Kp_ertapenem_S_KLEPN-0196_573_77503_rgi.txt,Susceptible,101,validation,573.77503,
Kp_ertapenem_S_KLEPN-0203_573_77502_rgi.txt,Susceptible,37,train,573.77502,
Kp_ertapenem_S_KP-400254_573_77772_rgi.txt,Susceptible,726,train,573.77772,
Kp_ertapenem_S_KP-408437_573_77766_rgi.txt,Susceptible,147,validation,573.77766,
Kp_ertapenem_S_KP-410574_573_77746_rgi.txt,Susceptible,15,train,573.77746,
Kp_ertapenem_S_KP-412035_573_77750_rgi.txt,Susceptible,35,train,573.7775,
Kp_ertapenem_S_KP-413255_573_77753_rgi.txt,Susceptible,14,train,573.77753,
Kp_ertapenem_S_KP-415256_573_77767_rgi.txt,Susceptible,17,train,573.77767,
Kp_ertapenem_S_KP-417634_573_77759_rgi.txt,Susceptible,15,train,573.77759,
Kp_ertapenem_S_KP-419030_573_77762_rgi.txt,Susceptible,280,train,573.77762,
Kp_ertapenem_S_KP-HB21H30727_573_78581_rgi.txt,Susceptible,15,train,573.78581,
Kp_ertapenem_S_KP-HB21H30740_573_78596_rgi.txt,Susceptible,Unknown,validation,573.78596,
Kp_ertapenem_S_KP-HB21H30761_573_78599_rgi.txt,Susceptible,721,train,573.78599,
Kp_ertapenem_S_KP-HB21H30772_573_78600_rgi.txt,Susceptible,86,train,573.786,
Kp_ertapenem_S_KP-HB21H30799_573_78579_rgi.txt,Susceptible,152,train,573.78579,
Kp_ertapenem_S_KP-HB21H30813_573_78567_rgi.txt,Susceptible,1419,train,573.78567,
Kp_ertapenem_S_KP-HB21H30826_573_78598_rgi.txt,Susceptible,727,train,573.78598,
Kp_ertapenem_S_KP00519_573_78568_rgi.txt,Susceptible,Unknown,validation,573.78568,
Kp_ertapenem_S_KP00521_573_78566_rgi.txt,Susceptible,1047,train,573.78566,
Kp_ertapenem_S_KP00522_573_78592_rgi.txt,Susceptible,Unknown,validation,573.78592,
Kp_ertapenem_S_KP00524_573_78578_rgi.txt,Susceptible,111,validation,573.78578,
Kp_ertapenem_S_KP02_UID2108280002_573_80644_rgi.txt,Susceptible,Unknown,validation,573.80644,
Kp_ertapenem_S_KP04_UID2108280004_573_79328_rgi.txt,Susceptible,16,train,573.79328,
Kp_ertapenem_S_KP06_UID2108280006_573_79330_rgi.txt,Susceptible,1564,validation,573.7933,
Kp_ertapenem_S_KP07_UID2108280007_573_83418_rgi.txt,Susceptible,711,train,573.83418,
Kp_ertapenem_S_KP08_UID2108280008_573_79331_rgi.txt,Susceptible,16,train,573.79331,
Kp_ertapenem_S_KP09_573_83491_rgi.txt,Susceptible,258,train,573.83491,
Kp_ertapenem_S_KP1050_573_80776_rgi.txt,Susceptible,1245,train,573.80776,
Kp_ertapenem_S_KP126_573_81747_rgi.txt,Susceptible,258,train,573.81747,
Kp_ertapenem_S_KP1339_2019_573_78007_rgi.txt,Susceptible,16,train,573.78007,
Kp_ertapenem_S_KP13_UID2108280009_573_79332_rgi.txt,Susceptible,16,train,573.79332,
Kp_ertapenem_S_KP14_UID2108280010_573_79333_rgi.txt,Susceptible,16,train,573.79333,
Kp_ertapenem_S_KP15_573_77436_rgi.txt,Susceptible,101,validation,573.77436,
Kp_ertapenem_S_KP16286_573_83588_rgi.txt,Susceptible,147,validation,573.83588,
Kp_ertapenem_S_KP16_UID2108280012_573_79335_rgi.txt,Susceptible,16,train,573.79335,
